22670857,2025-04-28,67780
15111821,2025-04-28,67715
23357588,2025-04-28,67407
237159,2025-04-28,66861
83999700,2025-04-28,66667
81598961,2025-04-28,66627
22887094,2025-04-28,66458
43441403,2025-04-28,66409
246335987,2025-04-28,66308
39464018,2025-04-28,65965
8843683,2025-04-28,65779
3678731,2025-04-28,65239
147350463,2025-04-28,65099
22067521,2025-04-28,65082
71220757,2025-04-28,65003
3638964,2025-04-28,64856
455229168,2025-04-28,64689
620936652,2025-04-28,64123
81975372,2025-04-28,64097
162998479,2025-04-28,63987
29207621,2025-04-28,63908
191529732,2025-04-28,63847
13233158,2025-04-28,63801
468576060,2025-04-28,63603
77213120,2025-04-28,63403
9185792,2025-04-28,63379
21935031,2025-04-28,63306
619859161,2025-04-28,63128
419347358,2025-04-28,63023
26898879,2025-04-28,62991
33015583,2025-04-28,62938
120538304,2025-04-28,62629
377496562,2025-04-28,62525
3482588,2025-04-28,62445
1334369,2025-04-28,62397
331107018,2025-04-28,62321
557980,2025-04-28,61964
843222,2025-04-28,61879
18408635,2025-04-28,61712
115478820,2025-04-28,61647
63477660,2025-04-28,61481
36535156,2025-04-28,61176
54544023,2025-04-28,60844
21737266,2025-04-28,60728
163883279,2025-04-28,60650
578822531,2025-04-28,60572
261787758,2025-04-28,60518
3228505,2025-04-28,60418
3955647,2025-04-28,60394
290091948,2025-04-28,60359
3402537,2025-04-28,60266
26689598,2025-04-28,60216
128398636,2025-04-28,60163
4311796,2025-04-28,59897
94911145,2025-04-28,59612
643445235,2025-04-28,59610
167174,2025-04-28,59504
134017286,2025-04-28,59378
53809090,2025-04-28,59297
666299222,2025-04-28,59226
7600409,2025-04-28,58784
71948498,2025-04-28,58756
460078,2025-04-28,58741
51980455,2025-04-28,58491
881458615,2025-04-28,58398
6838921,2025-04-28,58322
601538369,2025-04-28,58167
1148753,2025-04-28,57947
42489829,2025-04-28,57913
290882787,2025-04-28,57689
340547520,2025-04-28,57544
27574418,2025-04-28,57529
594155488,2025-04-28,57166
599320067,2025-04-28,57158
486550,2025-04-28,56910
71995937,2025-04-28,56907
8514,2025-04-28,56806
173228436,2025-04-28,56614
721767116,2025-04-28,56417
138839979,2025-04-28,55875
36040894,2025-04-28,55836
228016443,2025-04-28,55773
635240594,2025-04-28,55713
90528830,2025-04-28,55636
5483330,2025-04-28,55532
579082810,2025-04-28,55495
641656392,2025-04-28,55379
127407957,2025-04-28,55279
660551251,2025-04-28,55087
888092115,2025-04-28,55042
529502,2025-04-28,55037
15019962,2025-04-28,54945
577116112,2025-04-28,54844
152870372,2025-04-28,54734
83844720,2025-04-28,54663
19872456,2025-04-28,54656
36502,2025-04-28,54580
42408804,2025-04-28,54438
67274736,2025-04-28,54226
92443980,2025-04-28,54172
188660663,2025-04-28,54095
108761645,2025-04-28,54037
634224458,2025-04-28,54023
114747226,2025-04-28,53760
575340621,2025-04-28,53722
264818686,2025-04-28,53617
771302083,2025-04-28,53557
138547797,2025-04-28,53274
74627617,2025-04-28,53198
1700621,2025-04-28,53076
33263118,2025-04-28,53034
1362490,2025-04-28,52802
67702184,2025-04-28,52497
130464961,2025-04-28,52362
28428729,2025-04-28,52311
254832799,2025-04-28,52267
102969245,2025-04-28,52086
29261473,2025-04-28,52086
695864515,2025-04-28,51955
180328715,2025-04-28,51944
53631945,2025-04-28,51931
220809393,2025-04-28,51869
699532645,2025-04-28,51733
12256376,2025-04-28,51668
20619036,2025-04-28,51644
24953448,2025-04-28,51460
9309093,2025-04-28,51164
130688011,2025-04-28,50858
348060227,2025-04-28,50763
730534580,2025-04-28,50730
20300177,2025-04-28,50720
1663468,2025-04-28,50584
18708860,2025-04-28,50532
133251103,2025-04-28,50493
3432266,2025-04-28,50426
75104123,2025-04-28,50344
269336148,2025-04-28,50283
773286980,2025-04-28,50242
519859998,2025-04-28,50227
17803236,2025-04-28,50068
21938243,2025-04-28,50041
65252,2025-04-28,49951
618058471,2025-04-28,49894
137078487,2025-04-28,49845
655099582,2025-04-28,49737
50264296,2025-04-28,49723
6093316,2025-04-28,49652
56969116,2025-04-28,49634
110446844,2025-04-28,49484
1614410,2025-04-28,49438
11225014,2025-04-28,49204
9852918,2025-04-28,49124
67186968,2025-04-28,49059
172378503,2025-04-28,48990
79162682,2025-04-28,48987
15452919,2025-04-28,48847
323965659,2025-04-28,48814
21700699,2025-04-28,48788
262296122,2025-04-28,48742
311683390,2025-04-28,48708
31629751,2025-04-28,48562
46629305,2025-04-28,48399
178991158,2025-04-28,48386
72495579,2025-04-28,48328
180190854,2025-04-28,48327
85031442,2025-04-28,48299
52281283,2025-04-28,48197
68720867,2025-04-28,48141
7508411,2025-04-28,48096
1424470,2025-04-28,48075
646410686,2025-04-28,47825
128907699,2025-04-28,47723
45723377,2025-04-28,47566
68957920,2025-04-28,47407
58836534,2025-04-28,47372
162279822,2025-04-28,47339
49609581,2025-04-28,47173
40416236,2025-04-28,47115
139824423,2025-04-28,47099
669879380,2025-04-28,47050
1644196,2025-04-28,46917
510607652,2025-04-28,46709
34302698,2025-04-28,46665
82227585,2025-04-28,46332
5152285,2025-04-28,46328
16752620,2025-04-28,46284
135786093,2025-04-28,46226
11177928,2025-04-28,46200
222751131,2025-04-28,46030
8681349,2025-04-28,46026
599547518,2025-04-28,46021
98029592,2025-04-28,46000
41912791,2025-04-28,45965
33791743,2025-04-28,45917
808144141,2025-04-28,45777
743230067,2025-04-28,45611
11171548,2025-04-28,45434
858127,2025-04-28,45266
5239185,2025-04-28,45227
281975310,2025-04-28,45189
17728164,2025-04-28,45071
7741856,2025-04-28,45015
51148780,2025-04-28,44969
207645083,2025-04-28,44913
943934999,2025-04-28,44879
29887499,2025-04-28,44799
15062869,2025-04-28,44728
3214406,2025-04-28,44644
676676006,2025-04-28,44553
15428480,2025-04-28,44533
896335270,2025-04-28,44510
255378816,2025-04-28,44427
65388917,2025-04-28,44378
229764465,2025-04-28,44279
61893399,2025-04-28,44277
364474335,2025-04-28,44014
121898717,2025-04-28,43950
62367558,2025-04-28,43913
7569578,2025-04-28,43859
680120071,2025-04-28,43849
402860175,2025-04-28,43804
423275200,2025-04-28,43799
99598595,2025-04-28,43796
737898780,2025-04-28,43760
8859474,2025-04-28,43749
187335810,2025-04-28,43745
62812261,2025-04-28,43695
109343098,2025-04-28,43694
10865436,2025-04-28,43670
45986162,2025-04-28,43609
202367615,2025-04-28,43603
41058054,2025-04-28,43599
21648001,2025-04-28,43561
5271882,2025-04-28,43532
24560307,2025-04-28,43530
892275,2025-04-28,43464
649170660,2025-04-28,43425
53238813,2025-04-28,43394
580642043,2025-04-28,43377
44662669,2025-04-28,43305
174038031,2025-04-28,42969
154950925,2025-04-28,42956
27729880,2025-04-28,42945
117372806,2025-04-28,42829
931135,2025-04-28,42625
19745004,2025-04-28,42614
35866694,2025-04-28,42547
159152904,2025-04-28,42501
136062240,2025-04-28,42411
48610662,2025-04-28,42397
110058856,2025-04-28,42352
60630844,2025-04-28,42296
10187082,2025-04-28,42156
824874689,2025-04-28,42097
80276391,2025-04-28,42083
22119721,2025-04-28,42059
192925833,2025-04-28,42046
890668799,2025-04-28,42019
22458259,2025-04-28,41873
135614069,2025-04-28,41854
5625464,2025-04-28,41849
30203935,2025-04-28,41779
14194174,2025-04-28,41696
49970642,2025-04-28,41543
798201435,2025-04-28,41334
4578002,2025-04-28,41296
560704231,2025-04-28,41285
323048702,2025-04-28,41144
77189043,2025-04-28,41099
613349035,2025-04-28,41043
17165658,2025-04-28,41015
196813750,2025-04-28,40998
4710920,2025-04-28,40940
582822129,2025-04-28,40939
44804216,2025-04-28,40919
3721224,2025-04-28,40873
569927055,2025-04-28,40870
422274596,2025-04-28,40834
24268127,2025-04-28,40808
65794292,2025-04-28,40793
26783295,2025-04-28,40716
873328,2025-04-28,40713
3100121,2025-04-28,40704
140687430,2025-04-28,40701
237791077,2025-04-28,40687
83119431,2025-04-28,40671
332880689,2025-04-28,40560
67962648,2025-04-28,40455
60246359,2025-04-28,40397
5923215,2025-04-28,40273
12574344,2025-04-28,40261
186733095,2025-04-28,40256
76838017,2025-04-28,40201
125266328,2025-04-28,40160
338719962,2025-04-28,40150
27442967,2025-04-28,40103
535360445,2025-04-28,40013
365739812,2025-04-28,39875
33884891,2025-04-28,39866
210702427,2025-04-28,39727
265612440,2025-04-28,39678
541269386,2025-04-28,39596
29219243,2025-04-28,39585
65750241,2025-04-28,39446
587586087,2025-04-28,39410
90563585,2025-04-28,39295
234798675,2025-04-28,39242
119811010,2025-04-28,39199
436297812,2025-04-28,39182
161012019,2025-04-28,39105
204086862,2025-04-28,39078
154747577,2025-04-28,39072
104337773,2025-04-28,39072
202890778,2025-04-28,39002
212613049,2025-04-28,38993
70905478,2025-04-28,38963
1903522,2025-04-28,38939
519832,2025-04-28,38904
23974149,2025-04-28,38878
3774328,2025-04-28,38874
61137153,2025-04-28,38866
313330998,2025-04-28,38813
40276274,2025-04-28,38759
98771110,2025-04-28,38733
240215314,2025-04-28,38723
667006,2025-04-28,38716
91629816,2025-04-28,38701
280567579,2025-04-28,38647
156157055,2025-04-28,38480
615882673,2025-04-28,38479
41986369,2025-04-28,38346
92807616,2025-04-28,38293
62156403,2025-04-28,38291
523043277,2025-04-28,38169
235860204,2025-04-28,38145
35969061,2025-04-28,38122
13855476,2025-04-28,38090
40997482,2025-04-28,38031
19148949,2025-04-28,37944
9393759,2025-04-28,37850
48769241,2025-04-28,37806
3065454,2025-04-28,37805
640079149,2025-04-28,37760
162405963,2025-04-28,37738
621803253,2025-04-28,37737
28699471,2025-04-28,37736
569041,2025-04-28,37735
90793418,2025-04-28,37702
725205304,2025-04-28,37652
808045485,2025-04-28,37640
624994625,2025-04-28,37592
266417772,2025-04-28,37583
453717720,2025-04-28,37569
163591278,2025-04-28,37532
23405758,2025-04-28,37524
270171567,2025-04-28,37449
245704608,2025-04-28,37439
1116542,2025-04-28,37436
42283287,2025-04-28,37418
577603990,2025-04-28,37335
551376520,2025-04-28,37326
6731432,2025-04-28,37300
69629434,2025-04-28,37294
36836475,2025-04-28,37237
344190478,2025-04-28,37235
787076358,2025-04-28,37217
9754983,2025-04-28,37129
118861276,2025-04-28,37124
571770,2025-04-28,37124
268424739,2025-04-28,37116
280557054,2025-04-28,37104
119160553,2025-04-28,37097
101394335,2025-04-28,37065
137147386,2025-04-28,37056
164140756,2025-04-28,36905
191113739,2025-04-28,36901
400215964,2025-04-28,36842
275993885,2025-04-28,36833
74175805,2025-04-28,36814
71932349,2025-04-28,36808
797345627,2025-04-28,36752
800217484,2025-04-28,36712
361044034,2025-04-28,36701
349321229,2025-04-28,36646
883252811,2025-04-28,36605
519577891,2025-04-28,36592
316836816,2025-04-28,36549
17620347,2025-04-28,36548
522158088,2025-04-28,36529
127769231,2025-04-28,36456
37958358,2025-04-28,36450
221129519,2025-04-28,36441
128624453,2025-04-28,36421
75830968,2025-04-28,36359
169677297,2025-04-28,36283
234231371,2025-04-28,36233
97249406,2025-04-28,36230
266231149,2025-04-28,36229
56899284,2025-04-28,36214
101684374,2025-04-28,36202
146633589,2025-04-28,36201
393571599,2025-04-28,36188
13840241,2025-04-28,36177
678083094,2025-04-28,36120
806709826,2025-04-28,35983
350360184,2025-04-28,35981
120887835,2025-04-28,35977
943398999,2025-04-28,35967
63266213,2025-04-28,35959
39840932,2025-04-28,35937
47394776,2025-04-28,35928
642323624,2025-04-28,35918
57222302,2025-04-28,35874
91253698,2025-04-28,35833
120425779,2025-04-28,35807
170326929,2025-04-28,35716
24841635,2025-04-28,35695
7190986,2025-04-28,35645
6988020,2025-04-28,35601
525105056,2025-04-28,35587
267775629,2025-04-28,35585
568098118,2025-04-28,35579
352933140,2025-04-28,35556
2293158,2025-04-28,35445
11551538,2025-04-28,35441
151619717,2025-04-28,35432
12972263,2025-04-28,35415
3544424,2025-04-28,35389
126178683,2025-04-28,35383
70198875,2025-04-28,35303
52773157,2025-04-28,35253
15045751,2025-04-28,35244
178092134,2025-04-28,35197
38558578,2025-04-28,35152
94498635,2025-04-28,35096
32948863,2025-04-28,35087
14370955,2025-04-28,34990
24976755,2025-04-28,34961
186024298,2025-04-28,34919
8989842,2025-04-28,34876
11267509,2025-04-28,34858
621799276,2025-04-28,34839
12732573,2025-04-28,34806
743140652,2025-04-28,34747
81227005,2025-04-28,34596
610260322,2025-04-28,34501
2096579,2025-04-28,34493
608555244,2025-04-28,34491
327089870,2025-04-28,34460
211666,2025-04-28,34408
208728772,2025-04-28,34385
410749029,2025-04-28,34372
12791642,2025-04-28,34327
94367677,2025-04-28,34240
179613976,2025-04-28,34231
21552971,2025-04-28,34190
21393871,2025-04-28,34175
291438522,2025-04-28,34159
187961907,2025-04-28,34147
42751014,2025-04-28,34134
1064563,2025-04-28,34077
45512989,2025-04-28,34070
91573538,2025-04-28,34037
6007295,2025-04-28,34035
4793392,2025-04-28,33999
168799526,2025-04-28,33968
624681066,2025-04-28,33922
99761907,2025-04-28,33850
149001365,2025-04-28,33797
109484365,2025-04-28,33780
4086616,2025-04-28,33637
41889031,2025-04-28,33613
69495170,2025-04-28,33611
110211147,2025-04-28,33611
193292061,2025-04-28,33564
64558143,2025-04-28,33550
7548986,2025-04-28,33545
97533102,2025-04-28,33488
130884470,2025-04-28,33477
1828795,2025-04-28,33448
21125024,2025-04-28,33421
263727855,2025-04-28,33328
120395176,2025-04-28,33326
806315903,2025-04-28,33296
2562751,2025-04-28,33254
29290473,2025-04-28,33233
2935735,2025-04-28,33221
73561650,2025-04-28,33186
97086543,2025-04-28,33126
11167738,2025-04-28,33089
123303402,2025-04-28,33070
486418532,2025-04-28,33056
21413198,2025-04-28,33049
2881789,2025-04-28,33010
37382858,2025-04-28,32994
542284380,2025-04-28,32954
10446890,2025-04-28,32845
13886476,2025-04-28,32814
259463685,2025-04-28,32814
59239347,2025-04-28,32790
474839179,2025-04-28,32729
60844036,2025-04-28,32719
16607898,2025-04-28,32663
679237742,2025-04-28,32639
21600440,2025-04-28,32539
765083837,2025-04-28,32521
33041711,2025-04-28,32476
198071756,2025-04-28,32441
37448451,2025-04-28,32414
89247811,2025-04-28,32372
284008087,2025-04-28,32308
31288958,2025-04-28,32306
29268051,2025-04-28,32289
172227885,2025-04-28,32289
615869301,2025-04-28,32213
7613257,2025-04-28,32197
13428264,2025-04-28,32179
595893961,2025-04-28,32168
164574693,2025-04-28,32162
75821432,2025-04-28,32157
26516210,2025-04-28,32143
115110181,2025-04-28,32138
638629097,2025-04-28,32132
154739597,2025-04-28,32073
3577919,2025-04-28,32042
479924503,2025-04-28,32034
24297122,2025-04-28,32002
725089041,2025-04-28,32001
741744308,2025-04-28,31999
156084530,2025-04-28,31997
727213319,2025-04-28,31967
599394820,2025-04-28,31948
787637064,2025-04-28,31918
328831244,2025-04-28,31897
23129458,2025-04-28,31857
206660580,2025-04-28,31848
59435364,2025-04-28,31840
15653276,2025-04-28,31723
482152820,2025-04-28,31705
63477612,2025-04-28,31695
5101141,2025-04-28,31626
160083795,2025-04-28,31573
14705691,2025-04-28,31523
114466145,2025-04-28,31514
44150497,2025-04-28,31513
137724480,2025-04-28,31496
21467110,2025-04-28,31480
50565430,2025-04-28,31468
265122478,2025-04-28,31449
5405654,2025-04-28,31443
218115303,2025-04-28,31386
101782647,2025-04-28,31377
511987144,2025-04-28,31310
137451403,2025-04-28,31281
32247847,2025-04-28,31240
2056312,2025-04-28,31209
4484451,2025-04-28,31200
84533158,2025-04-28,31199
45055693,2025-04-28,31183
307489284,2025-04-28,31149
2810292,2025-04-28,31143
138634298,2025-04-28,31137
233130089,2025-04-28,31098
612640604,2025-04-28,31088
31085130,2025-04-28,31069
54994103,2025-04-28,31067
74962515,2025-04-28,31054
249995750,2025-04-28,31050
189285554,2025-04-28,31032
49122742,2025-04-28,31007
84811466,2025-04-28,30982
181461073,2025-04-28,30977
614764248,2025-04-28,30969
372240402,2025-04-28,30964
3351871,2025-04-28,30946
1129010,2025-04-28,30927
31504491,2025-04-28,30925
145670234,2025-04-28,30908
72343657,2025-04-28,30890
738733003,2025-04-28,30855
285864199,2025-04-28,30841
302603001,2025-04-28,30797
16563587,2025-04-28,30794
2329766,2025-04-28,30737
331293626,2025-04-28,30736
387326890,2025-04-28,30720
710601088,2025-04-28,30709
332357698,2025-04-28,30656
61412022,2025-04-28,30635
95189138,2025-04-28,30627
102578345,2025-04-28,30608
28751632,2025-04-28,30604
158703981,2025-04-28,30594
76679496,2025-04-28,30569
6201092,2025-04-28,30482
72907253,2025-04-28,30446
766341786,2025-04-28,30423
10567197,2025-04-28,30378
61715431,2025-04-28,30329
419661684,2025-04-28,30322
458058,2025-04-28,30320
15308499,2025-04-28,30319
12226786,2025-04-28,30315
56353740,2025-04-28,30304
168008797,2025-04-28,30273
3390243,2025-04-28,30267
236095576,2025-04-28,30190
34757182,2025-04-28,30173
793375104,2025-04-28,30151
402046,2025-04-28,30131
42920477,2025-04-28,30128
13584262,2025-04-28,30113
7122594,2025-04-28,30089
1198539,2025-04-28,30063
47039255,2025-04-28,30061
107286889,2025-04-28,30053
419991646,2025-04-28,30046
56717493,2025-04-28,30041
475553026,2025-04-28,30038
2211243,2025-04-28,29985
145464445,2025-04-28,29977
612427246,2025-04-28,29967
712530,2025-04-28,29964
790359,2025-04-28,29956
13124802,2025-04-28,29933
580836813,2025-04-28,29880
396569538,2025-04-28,29829
306977633,2025-04-28,29793
18723836,2025-04-28,29782
103784142,2025-04-28,29781
2573058,2025-04-28,29755
48626335,2025-04-28,29752
717297418,2025-04-28,29738
36804486,2025-04-28,29736
46273445,2025-04-28,29735
520969009,2025-04-28,29727
646480766,2025-04-28,29691
34824499,2025-04-28,29673
17372733,2025-04-28,29655
4279682,2025-04-28,29652
6934395,2025-04-28,29582
612781022,2025-04-28,29573
95876775,2025-04-28,29560
410430370,2025-04-28,29557
167596393,2025-04-28,29529
23736449,2025-04-28,29529
224663696,2025-04-28,29524
30969188,2025-04-28,29523
191820100,2025-04-28,29523
621808642,2025-04-28,29510
1200050,2025-04-28,29505
42956467,2025-04-28,29465
53127403,2025-04-28,29464
135516270,2025-04-28,29458
14098121,2025-04-28,29457
631567741,2025-04-28,29455
162723104,2025-04-28,29406
2541284,2025-04-28,29388
60243197,2025-04-28,29379
178626720,2025-04-28,29370
908607,2025-04-28,29365
344191198,2025-04-28,29354
58842707,2025-04-28,29346
45456804,2025-04-28,29345
15585444,2025-04-28,29339
31522041,2025-04-28,29316
29891188,2025-04-28,29311
4524181,2025-04-28,29302
778556932,2025-04-28,29263
122734569,2025-04-28,29254
17375436,2025-04-28,29215
74260508,2025-04-28,29213
436658287,2025-04-28,29181
197018189,2025-04-28,29151
667110339,2025-04-28,29118
85541218,2025-04-28,29097
181042062,2025-04-28,29096
238316428,2025-04-28,29094
1431547,2025-04-28,29067
253222599,2025-04-28,29042
7587038,2025-04-28,29042
41592744,2025-04-28,29026
50447720,2025-04-28,29017
619521008,2025-04-28,29013
471728341,2025-04-28,28975
1864363,2025-04-28,28948
14125254,2025-04-28,28943
53370988,2025-04-28,28934
1481305,2025-04-28,28876
335243209,2025-04-28,28843
42332863,2025-04-28,28797
498011141,2025-04-28,28781
1844251,2025-04-28,28774
13078968,2025-04-28,28773
131789494,2025-04-28,28766
28387406,2025-04-28,28752
411493648,2025-04-28,28739
321960447,2025-04-28,28731
164554832,2025-04-28,28727
138754790,2025-04-28,28726
234739976,2025-04-28,28724
172521926,2025-04-28,28718
317836248,2025-04-28,28709
679506386,2025-04-28,28687
47023603,2025-04-28,28674
20159867,2025-04-28,28647
305144746,2025-04-28,28645
772699441,2025-04-28,28643
124257233,2025-04-28,28642
18049133,2025-04-28,28630
196760810,2025-04-28,28619
590669331,2025-04-28,28602
30794868,2025-04-28,28602
92111509,2025-04-28,28542
94061307,2025-04-28,28515
826168160,2025-04-28,28496
15333471,2025-04-28,28491
39176269,2025-04-28,28465
2909429,2025-04-28,28457
67836789,2025-04-28,28457
70431106,2025-04-28,28450
327628682,2025-04-28,28444
112785414,2025-04-28,28431
61929586,2025-04-28,28417
19205896,2025-04-28,28415
355959597,2025-04-28,28401
18369373,2025-04-28,28401
10788737,2025-04-28,28370
75867720,2025-04-28,28336
157846876,2025-04-28,28336
121291758,2025-04-28,28303
115720575,2025-04-28,28288
698041,2025-04-28,28236
53639099,2025-04-28,28217
311315731,2025-04-28,28174
24586308,2025-04-28,28165
42455934,2025-04-28,28141
29749635,2025-04-28,28136
207117992,2025-04-28,28133
2700159,2025-04-28,28132
62712899,2025-04-28,28122
952189,2025-04-28,28112
321659062,2025-04-28,28107
515647260,2025-04-28,28107
116392709,2025-04-28,28077
573819845,2025-04-28,28052
837911756,2025-04-28,28039
161951219,2025-04-28,28022
656099147,2025-04-28,27996
4008931,2025-04-28,27992
278772719,2025-04-28,27963
212619489,2025-04-28,27940
277168957,2025-04-28,27910
23338716,2025-04-28,27897
819554665,2025-04-28,27888
441903012,2025-04-28,27876
32215970,2025-04-28,27853
18280236,2025-04-28,27852
143328315,2025-04-28,27850
35756351,2025-04-28,27846
32578467,2025-04-28,27841
43723161,2025-04-28,27805
437245741,2025-04-28,27795
379865325,2025-04-28,27771
107505869,2025-04-28,27740
116237823,2025-04-28,27738
572984571,2025-04-28,27697
23783375,2025-04-28,27619
82729529,2025-04-28,27604
4660742,2025-04-28,27593
720853375,2025-04-28,27588
59996401,2025-04-28,27573
413918947,2025-04-28,27546
38836015,2025-04-28,27499
38380854,2025-04-28,27493
166535974,2025-04-28,27490
273871859,2025-04-28,27482
14964475,2025-04-28,27481
19374812,2025-04-28,27455
54400687,2025-04-28,27426
21484781,2025-04-28,27426
38696925,2025-04-28,27397
143822069,2025-04-28,27393
349241,2025-04-28,27386
7607075,2025-04-28,27337
77912349,2025-04-28,27326
28167802,2025-04-28,27309
51769689,2025-04-28,27283
2055965,2025-04-28,27281
7634677,2025-04-28,27272
2206953,2025-04-28,27270
13926404,2025-04-28,27248
82359910,2025-04-28,27233
295992065,2025-04-28,27226
71056775,2025-04-28,27208
597879,2025-04-28,27204
144590939,2025-04-28,27157
329782568,2025-04-28,27146
114523184,2025-04-28,27104
108110,2025-04-28,27081
74660642,2025-04-28,27036
1254497,2025-04-28,27028
325573863,2025-04-28,27027
394318710,2025-04-28,26998
495836457,2025-04-28,26991
30215630,2025-04-28,26987
612139233,2025-04-28,26979
206084,2025-04-28,26957
458648791,2025-04-28,26946
1028340,2025-04-28,26937
2990192,2025-04-28,26925
102973646,2025-04-28,26906
36891867,2025-04-28,26897
6452529,2025-04-28,26873
16587283,2025-04-28,26868
11125589,2025-04-28,26866
193162629,2025-04-28,26864
34777562,2025-04-28,26824
2579314,2025-04-28,26803
481366,2025-04-28,26799
122692377,2025-04-28,26791
211124697,2025-04-28,26775
683892956,2025-04-28,26763
45431898,2025-04-28,26760
196284711,2025-04-28,26736
37912398,2025-04-28,26714
896144595,2025-04-28,26680
299628763,2025-04-28,26671
661957079,2025-04-28,26665
119162419,2025-04-28,26639
91493088,2025-04-28,26626
481872,2025-04-28,26614
109145553,2025-04-28,26544
958314,2025-04-28,26533
571613891,2025-04-28,26524
43695474,2025-04-28,26523
2810455,2025-04-28,26507
307213173,2025-04-28,26505
118858739,2025-04-28,26499
247266215,2025-04-28,26475
783833344,2025-04-28,26463
1357796,2025-04-28,26442
